,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
924,Tavion Smith,UL-Laf,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,4.8,1.4,5,2,24,1
925,Thomas Zsiros,Toledo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0.5,1.2,1.4,5,2,6,0
926,Tyree Kelly,USF,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.6,2.0,1.1,5,1,10,0
927,Jeremiah Aaron,WVU,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.6,1.5,5,1,8,0
928,Dane Olson,ColoSt,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,3.2,1.0,5,1,16,0
929,Isaiah Garcia-Castaneda,Neb,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.4,2.0,5,1,7,0
930,Markel Fortenberry,Lib,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,1.7,5,0,0,0
931,Jamoi Mayes,Chat,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.3,259.3,20.0,4,62,1037,4
932,Marquis Buchanan,URI,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,159.5,10.8,4,42,638,4
933,Jalen Burbage,EastKy,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,100.8,7.7,4,33,403,4
934,Bryson Allen,CalPly,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,114.8,16.7,4,33,459,2
935,JT Mayo,W&M,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,113.0,22.2,4,30,452,5
936,Kenneth Odom,APSU,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,75.3,9.8,4,28,301,3
937,Taylor Shields,Murray,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,84.5,7.5,4,27,338,5
938,Wesley Eliodor,UND,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,71.8,13.3,4,22,287,3
939,Parker Wroble,Merc,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,23.8,13.3,4,19,95,0
940,Joey Isabella,Duq,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,92.8,6.9,4,18,371,1
941,Taymon Cooke,NCA&T,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,37.0,50.0,4,11,148,1
942,Christian Da-Silva,Elon,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,18.8,11.1,4,8,75,1
943,Josh Dallas,GaSo,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,10.0,0.7,4,4,40,0
944,Ja'Quavion Fraziars,Fla,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,11.0,1.0,4,4,44,0
945,Chauncey Magwood,UCF,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,10.0,1.1,4,4,40,0
946,Kenari Wilcher,Ill,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,10.3,1.0,4,4,41,0
947,Darrian Anderson,Oregon,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1.3,5.3,0.8,4,4,21,0
948,Winston Wright,FlaSt,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,9.0,0.9,4,4,36,0
949,Trech Kekahuna,Wisc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.8,16.0,0.9,4,4,64,0
950,Jayson Raines,Stan,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.3,5.5,1.0,4,3,22,0
951,Allan Houston,Lou,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.8,1.0,4,3,27,0
952,Raleek Brown,USC,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,4.5,0.9,4,3,18,0
953,Raymond Niro,NW,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1.0,10.0,1.1,4,3,40,0
954,Jordan Anthony,TexA&M,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.5,1.0,4,3,14,0
955,Bryce Bailey,MiddTn,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4.3,0.9,4,3,17,1
956,Jostein Clarke,UTEP,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,11.0,1.3,4,3,44,1
957,Mycah Pittman,Utah,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,1.3,4,3,20,0
958,Adam Beale,Toledo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,10.5,1.1,4,3,42,0
959,Ze'Vian Capers,WestKy,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.5,0.7,4,3,18,0
960,Kaleb Carter,UL-Laf,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0.7,6.5,1.1,4,3,26,0
961,Dedrick Latulas,LaTech,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,-0.5,1.0,4,3,-2,0
962,Julian Ortega-Jones,TxSt,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.3,6.8,0.9,4,3,27,0
963,Darrius Clemons,Mich,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,8.3,1.1,4,3,33,0
964,Joseph Walker Jr.,EastMi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.3,5.5,1.2,4,3,22,0
965,Kendall Long,Syr,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,10.3,1.3,4,3,41,1
966,Branden Alvarez,SJSU,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,8.8,1.1,4,3,35,1
967,Rodney Harris,Ohio,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6,0.0,1.1,4,2,0,0
968,Javorian Wimberly,CentMi,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0.4,4.8,1.3,4,2,19,0
969,Daniel Blood,Missou,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4,5.0,1.1,4,2,20,0
970,Jack Reynolds,CHAR,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.0,1.3,4,2,16,0
971,Micah Tease,TexA&M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0.4,4.8,1.0,4,2,19,0
972,Willie Gaines,Colo,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.9,4,2,12,0
973,Bryson Graves,CoastC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0.3,3.8,1.0,4,2,15,0
974,Jaren Randle,Tx-SA,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0.3,3.8,0.9,4,2,15,0
975,Aidan Mizell,Fla,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.3,1.0,4,2,25,0
976,Hamp Greene,Clem,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,4.3,0.9,4,2,17,0
977,Jack Coulson,KentSt,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.4,2.5,1.3,4,2,10,0
978,Matthew McCallister,LaTech,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.8,1.0,4,2,27,0
979,Reginald Virgil,Mia-O,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,8.5,1.4,4,1,34,1
980,Beni Ngoyi,IaSt,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2.0,11.5,1.1,4,1,46,0
981,Kaleb Black,AriSt,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1.3,-0.5,0.9,4,1,-2,0
982,Dakota Twitty,UVa,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,1.8,1.0,4,1,7,0
983,Kola Babalola,Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.4,1.0,1.2,4,1,4,0
984,Micah Woods,Buff,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.1,4,1,4,0
985,Jyaire Shorter,Auburn,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,1.3,4,1,10,0
986,Caleb Lynum,B-C,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.8,10.3,4,1,15,0
987,Jojo Phillips,BYU,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1.3,1.3,1.0,4,1,5,1
988,Zeed Haynes,UGa,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.9,4,1,20,0
989,Deuce Spann,FlaSt,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,5.8,0.9,4,1,23,0
990,Shawn Charles,AriSt,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,4,0,0,0
991,Jordyn Tyson,AriSt,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0.0,0.0,0.9,4,0,0,0
992,Hendrix Johnson,NoAri,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,131.0,11.1,3,35,393,2
993,Jalen Kelsey,Camp,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,183.7,8.3,3,35,551,4
994,Trey Goodman,APSU,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,240.3,7.3,3,34,721,7
995,Jon McCall,McNe,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,168.0,21.4,3,32,504,5
996,TreyShun Hurry,Web,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,128.0,15.0,3,29,384,1
997,Jojo Bermudez,Del,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,92.3,18.8,3,25,277,1
998,Jamari Gassett,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,106.7,7.3,3,24,320,3
999,DVontae Key,MoStU,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,50.7,14.3,3,14,152,1
1000,JR Waters,Gram,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,33.3,10.0,3,7,100,1
1001,Golden Eke,Murray,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,23.3,5.7,3,7,70,0
1002,Isaac Ross,UMass,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.0,0.9,3,3,9,0
1003,AJ Toney,MiddTn,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.3,0.7,3,3,7,0
1004,Deion Colzie,ND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,15.0,0.9,3,3,45,1
1005,Josh Meredith,WashSt,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,17.7,0.6,3,3,53,1
1006,Vandrevius Jacobs,FlaSt,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6,20.0,0.7,3,3,60,1
1007,Keyshawn Woodyard,USA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,15.7,0.7,3,3,47,0
1008,Malik Bowen-Sims,Duke,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.3,0.9,3,3,13,0
1009,Carter Campbell,SMU,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4,9.3,0.7,3,2,28,0
1010,Kahanu Davis,UtahSt,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.7,0.7,3,2,14,0
1011,Ezavier Staples,UCLA,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.4,7.3,0.7,3,2,22,0
1012,Bralon Brown,Miss,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6,11.0,0.8,3,2,33,0
1013,Nehemiah Martinez,TxTch,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,10.7,0.6,3,2,32,0
1014,Jaylon Tillman,BGSU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.2,12.3,0.9,3,2,37,1
1015,Robert Smith,MD,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,1.7,0.6,3,2,5,0
1016,Cam Thompson,NIU,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.4,3.3,0.8,3,2,10,0
1017,Jace Wilson,Tx-SA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3,8.7,0.7,3,2,26,0
1018,DJ Allen,TCU,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.3,0.6,3,2,10,0
1019,Deuce Alexander,Wake,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1.5,10.0,0.9,3,2,30,1
1020,Ja'Shaun Poke,WVU,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.7,0.9,3,2,11,0
1021,Chris Scott,Cin,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,10.7,0.8,3,2,32,0
1022,Nate Burleson II,Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.0,6.0,0.9,3,2,18,0
1023,J.J. Sparkman,TxTch,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,3.0,0.6,3,2,9,0
1024,Genson Hooper Price,CoastC,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,13.3,0.7,3,1,40,0
1025,Quin Smith,AF,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.5,3.3,3.0,3,1,10,0
1026,Jackson Meeks,UGa,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,7.7,0.7,3,1,23,0
1027,Jalen Jackson,UL-Mon,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.3,3.3,0.9,3,1,10,0
1028,Omarion Dollison,JMU,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3,18.0,0.7,3,1,54,1
1029,Nate Johnson,BC,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.4,3.7,0.8,3,1,11,0
1030,Brock Rechsteiner,JacSt,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.7,0.9,3,1,5,0
1031,Marvin Sims,WestKy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.6,1.3,0.6,3,1,4,0
1032,Kelan Robinson,ECU,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.3,0.8,3,1,4,0
1033,Mason Wheeler,Wash,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,0.5,3,1,6,0
1034,D'Marcus Adams,Syr,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.0,1.0,3,1,6,0
1035,Jalin Cooper,Duq,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7.3,5.2,3,1,22,0
1036,Errol Rogers,Lib,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.4,12.0,1.0,3,1,36,0
1037,Brandon Innis,OhioSt,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3,19.3,0.8,3,1,58,1
1038,Jaylen Ward,MiddTn,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.5,1.7,0.7,3,1,5,0
1039,Israel Polk,Pitt,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.8,4.7,0.9,3,1,14,0
1040,Jamari Person,ColoSt,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,2.7,0.6,3,1,8,0
1041,Jay'Juan Townsend,USA,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,3,0,0,0
1042,Gregory Clayton,LSU,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,3,0,0,0
1043,Makhail Wood,EastMi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.9,3,0,0,0
1044,Nick Mardner,Auburn,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3,0,0,0
1045,Jayden Ballard,OhioSt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.8,3,0,0,0
1046,Jaden Bradley,CHAR,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3,0,0,0
1047,Shane Porter,KanSt,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,3,0,0,0
1048,Demick Starling,UVa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,3,0,0,0
1049,Dannis Jackson,Missou,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,3,0,0,0
1050,Joshua Youngblood,Del,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,263.5,12.5,2,44,527,7
1051,Lyndon Rash,Gram,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,195.0,6.7,2,36,390,7
1052,David White,WCU,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,259.5,5.0,2,34,519,6
1053,Chevalier Brenson,TennSt,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,138.5,9.1,2,28,277,2
1054,Logan Booher,CalPly,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,109.5,8.3,2,20,219,3
1055,Desmond Hutson,NoIa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,92.0,6.1,2,19,184,2
1056,Nae'Saan Dickerson,Gram,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,74.0,6.7,2,16,148,1
1057,Calvin Wiggins,HouBap,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,78.0,7.1,2,15,156,2
1058,Da'Shon Davis,TennSt,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,189.5,9.1,2,14,379,2
1059,Jeremiah Pruitte,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,101.0,4.9,2,13,202,1
1060,Jamarien Dalton,Elon,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,93.0,5.6,2,13,186,5
1061,Brenen Hawkins,APSU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,83.0,4.9,2,12,166,3
1062,Jayleen Record,Web,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,81.5,10.0,2,10,163,2
1063,Jalen Johnson,McNe,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,31.0,14.3,2,8,62,0
1064,Artis Cole,Fres,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,7.5,0.4,2,2,15,0
1065,Matt Salerno,ND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,14.5,0.6,2,2,29,0
1066,Taylor Spierto,Fla,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.5,0.5,2,2,17,0
1067,Cole Pruett,WashSt,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.0,0.4,2,2,14,0
1068,Jayson Jones,JacSt,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.3,12.0,0.6,2,2,24,0
1069,Peyton O'Leary,Mich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,6.5,0.6,2,2,13,1
1070,Josiah Zamora,USC,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5.5,0.4,2,2,11,0
1071,Robby Washington,Mia-Fl,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,13.5,0.5,2,2,27,0
1072,Jaydon Johnson,UL-Laf,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.2,14.0,0.6,2,2,28,0
1073,C.J. Cole,WVU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.5,0.6,2,2,17,0
1074,Payton Mangrum,SCar,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15.5,0.5,2,2,31,0
1075,Famah Toure,Rut,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,12.0,0.7,2,2,24,0
1076,Cole Adams,Ala,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.0,5.5,0.6,2,2,11,0
1077,Jayshon Platt,FlaAtl,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,3.5,0.5,2,2,7,0
1078,Greg Gaines,IaSt,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.0,0.5,2,2,12,0
1079,Ryan Manning,MD,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,0.4,2,2,18,0
1080,Jonah Wilson,Hou,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7,30.0,0.5,2,2,60,1
1081,Sean Brown,Duke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,9.5,0.6,2,2,19,0
1082,Rashid Williams,Wash,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,15.0,0.4,2,2,30,0
1083,Kejuan Bullard Jr.,SJSU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12.0,0.5,2,1,24,0
1084,C.J. Guidry,Gram,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10.0,6.7,2,1,20,0
1085,Roger Walters,CHAR,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.5,0.6,2,1,7,0
1086,Brock Burnette,USF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.0,1.5,0.5,2,1,3,0
1087,Tre Spivey,KanSt,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,12.0,0.5,2,1,24,0
1088,Talmage Gunther,BYU,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.5,0.5,2,1,3,0
1089,Braden Pegan,UCLA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3,3.5,0.5,2,1,7,0
1090,Braeden Wisloski,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2,-1.0,0.4,2,1,-2,0
1091,Jacob Gill,NW,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.5,0.5,2,1,11,0
1092,Elijah Canion,Purdue,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.0,0.5,2,1,4,0
1093,Jhaylin Embry,BGSU,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.0,0.6,2,1,2,0
1094,Isaac Smith,EastMi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.0,1.5,0.6,2,1,3,0
1095,Joey Bruszer,SMU,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,11.5,0.4,2,1,23,1
1096,Raymond Cottrell,TexA&M,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.5,0.5,2,1,13,1
1097,Jamai East,OreSt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.5,2,1,10,0
1098,Cale Cabbiness,OkSt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3,5.0,0.4,2,1,10,0
1099,Dayton Sneed,Tenn,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,3.5,0.5,2,1,7,0
1100,Xavier Loyd,KanSt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,8.0,0.5,2,1,16,0
1101,Jalen Rogers,Tulane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,2.5,0.6,2,1,5,0
1102,Donnie Gray,NW,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.0,0.5,2,1,4,0
1103,Isaiah Neyor,Tex,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.0,0.4,2,1,14,0
1104,Jake McConnachie,Pitt,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,19.5,0.6,2,1,39,1
1105,Tyler Williams,UGa,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.0,0.4,2,1,4,0
1106,Casey Cain,Tex,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2,6.5,0.4,2,1,13,0
