,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
1103,Anthony Sambucci,WestMi,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1104,Rweha Munyagi,OreSt,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1105,Ahmirr Robinson,Rut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.5,2,0,0,0
1106,Jack Vecchi,Oregon,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1107,Diante Vines,Iowa,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1108,Darius Bush,UConn,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1109,Tobias Enlow,CenArk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,188.0,2.6,1,19,188,3
1110,Dominic Thieman,Duq,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,192.0,2.1,1,16,192,0
1111,Terrence Horne,WCU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,213.0,2.9,1,14,213,1
1112,DreSean Kendrick,W&M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,90.0,6.7,1,13,90,0
1113,Bryant Johnson,EastKy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,53.0,2.9,1,8,53,0
1626,Mydreon Vines,ECU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
1115,Jaylon Johnson,HouBap,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,51.0,2.1,1,6,51,0
1116,Tyler Smith,Chat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,67.0,2.9,1,6,67,0
1117,Trey Goodman,APSU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,66.0,2.4,1,5,66,1
1118,DVontae Key,MoStU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,48.0,2.3,1,4,48,0
1119,Caleb Ogunmola,Elon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,39.0,2.8,1,4,39,0
1120,Azende Rey,GaTech,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,22.0,0.3,1,2,22,0
1121,Dacarri Allen-Johnson,B-C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,23.0,1.4,1,2,23,0
1122,Jay'Juan Townsend,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,62.0,0.3,1,1,62,0
1123,Jahmal Edrine,FlaAtl,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,9.0,0.3,1,1,9,0
1124,Tae Tae Crumes,Kty,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,10.0,0.3,1,1,10,0
1125,Will Rolapp,Mich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,26.0,0.3,1,1,26,0
1126,Clayton Barbour,OkSt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,13.0,0.2,1,1,13,0
1127,Jamal Bell,UL-Laf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.0,0.3,1,1,4,0
1128,Ethan Fischler,Syr,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,5.0,0.4,1,1,5,0
1129,A.J. Abbott,Wisc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7.0,0.3,1,1,7,0
1130,Khaleb Coleman,Lib,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,63.0,0.3,1,1,63,1
1131,Mason Mangum,Cal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.3,1,1,0,0
1132,Landon Stevens,UNC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,0.3,1,1,10,0
1133,Matthew Smith,WestKy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,-2.0,0.1,1,1,-2,0
1134,Tyler Sweet,MiddTn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.0,0.2,1,1,5,0
1135,Carter Scudo,UMass,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,-3.0,0.3,1,1,-3,0
1136,Payton Mangrum,SCar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,44.0,0.3,1,1,44,1
1137,Deion Burks,Purdue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,26.0,0.2,1,1,26,0
1138,Jaylon Griffin,UCF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,14.0,0.3,1,1,14,0
1139,Dez Williams,Wake,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.0,0.2,1,1,8,0
1140,Ryan Jackovic,Army,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,37.0,0.9,1,1,37,0
1141,Ian Stewart,MSU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,8.0,0.3,1,1,8,0
1142,Mikel Barkley,TCU,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,48.0,0.3,1,1,48,0
1143,Taariq Johnson,SJSU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.3,1,1,0,0
1144,Josh Clifford,UVa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7.0,0.2,1,1,7,0
1145,Milan Tucker,App,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20.0,0.2,1,1,20,0
1146,Jeremiah Batiste,Mia-O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,5.0,0.2,1,1,5,0
1147,Preston Fox,WVU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.0,0.2,1,1,8,0
1148,Ke'Andre Collins,CentMi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.2,1,1,7,0
1149,Max Cooper,Iowa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.0,0.3,1,1,2,0
1150,Gerick Robinson,ColoSt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,5.0,0.3,1,1,5,0
1151,Rolinsky Saint-Cyr,UMass,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,19.0,0.3,1,1,19,0
1152,Sean Eckert,Army,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26.0,0.9,1,1,26,0
1153,Isaiah Davis,Tx-SA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,7.0,0.2,1,1,7,0
1154,Jahquan Bloomfield,UL-Mon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5.0,0.3,1,1,5,0
1155,David Clayton,ArkSt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,12.0,0.2,1,1,12,0
1156,Blackmon Huckabee Jr.,Clem,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,12.0,0.3,1,1,12,0
1157,Ron Vann,NMSt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.0,0.2,1,1,6,0
1158,Jeremiah Ballard,UTEP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,16.0,0.3,1,1,16,0
1159,Carson Banks,MissSt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,23.0,0.1,1,1,23,0
1160,Shawn Hardy,Neb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.0,0.3,1,1,18,0
1161,Daejon Reynolds,Fla,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-5.0,0.2,1,1,-5,0
1162,Damon Smith,Okla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,1,1,0,0
1163,Hampton Earle,Clem,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,6.0,0.3,1,1,6,0
1164,TJ Sullivan,SDSU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,17.0,0.3,1,1,17,0
1165,Javien Cuff,Buff,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,9.0,0.3,1,1,9,0
1166,Jacob Kraft,BC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.3,1,1,7,0
1167,Brandon Hayes,SouMis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,11.0,0.4,1,1,11,0
1168,Blake Wells,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,7.0,0.4,1,1,7,0
1169,Darius De Los Reyes,SDSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,15.0,0.3,1,1,15,0
1170,Jaylen Ellis,Baylor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.0,0.3,1,1,3,0
1171,Kai Money,Tex,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7.0,0.3,1,1,7,0
1172,Taji Johnson,BC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9.0,0.3,1,1,9,0
1173,Jalen Coit,NCSU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,12.0,0.2,1,1,12,0
1174,Praise Okorie,LaTech,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,4.0,0.3,1,1,4,0
1175,Tevin Jeannis,Oregon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,5.0,0.2,1,1,5,0
1176,Marcellus Moore,Purdue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11.0,0.2,1,1,11,0
1177,Stephen Martin,UCF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14.0,0.3,1,1,14,0
1178,Dean Tate,BallSt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.0,0.2,1,1,4,0
1179,Job Dockery,PorSt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,1,1,2,0
1180,Deon Fountain,CoastC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,31.0,0.3,1,1,31,0
1181,Ronnie Bell,Mich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,76.0,0.3,1,1,76,1
1182,Jacob Delso,EastMi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5.0,0.2,1,1,5,0
1183,Dalton Stroman,App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,10.0,0.2,1,1,10,0
1184,Skyler Bell,Wisc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,15.0,0.3,1,1,15,0
1185,Kylen Austin,Lib,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,33.0,0.3,1,1,33,0
1186,Jordan Moore,Duke,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1187,Jayden Thomas,ND,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1188,Jeremiah Noga,OreSt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1189,Matt Torey,Mich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1190,Sol Rascon,NMSt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1191,Tar'Varish Dawson,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.2,1,0,0,0
1192,Nolan Groulx,CHAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1193,Blue Smith,Cin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1194,Aaron Young,FlaAtl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1195,Zane Knipe,Rice,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1196,Jordan Pouncey,Fla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1197,Ja'Mori Maclin,Missou,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1198,Miles Banks,UTEP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1199,Austin Robinson,Mia-O,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1200,Kerry King,ECU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1201,Marcell Gleaton,Navy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.1,1,0,0,0
1202,Khmari Thompson,Ill,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1203,Eddie Ogle,Lib,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1204,Quentin Skinner,Kansas,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1205,Harper Cole,Ark,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1206,Ke'Andre Street,Hou,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1207,Artie Henry,UVa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1208,Keontez Lewis,UCLA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1209,Jaelin Carter,Lou,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1210,Preston Bacon,NW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1211,Carter Campbell,SMU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1212,Don Munnerlyn,Rut,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1213,Umari Hatcher,Syr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,1,0,0,0
1214,Jaden Nash,Missou,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1215,CJ Tate,OkSt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1216,Austin Bolt,Boise,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1217,Trey Blount,ODU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1218,Kenyon Jackson,TexA&M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1219,Jackson Hensley,Wake,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1220,Michael Fox,NCSU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1221,Donaven McCulley,Ind,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1222,Talmage Gunther,BYU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1223,Dayton Wade,WestKy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,1,0,0,0
1224,Jesiah Irish,OreSt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1225,Kendall Catalon,Ark,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1226,Tye Herbstreit,Clem,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1227,Darren Edmond,Kty,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1228,Tyrese Grant,Wyo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1229,Harrison Wallace,PSU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1230,Amari Terry,AF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,1,0,0,0
1231,Fernando Padron,FlaSt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1232,Tony Johnson,FlaAtl,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1233,Bryce Profitt,Akron,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1234,Mac Dalena,Fres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1235,Josh Farr,UTEP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1236,Sincere Brown,USF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1294,Landon Wolf,OkSt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
1238,Luke Wentz,UVa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1239,Austyn Chestnut,App,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1240,Chance La Chapelle,SJSU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1241,Colt Atkinson,Okla,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1242,Jafar Armstrong,Ill,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1243,Ronnie Stevenson,Temple,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1244,Noah Robinson,ODU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1245,Alec Ward,CentMi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1246,Seth Jones,Baylor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1247,Nick DeGennaro,MD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1248,Jackson McFadden,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1249,Qua Davis,Miss,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1250,NyNy Davis,UtahSt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1251,JJ Henry,Miss,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1252,Tsion Nunnally,WashSt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1253,Trey Urwiler,NIU,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1254,Antwane Wells,JMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,83,1250,15
1255,Kris Thornton,JMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,83,1097,13
1256,Ife Adeyi,SamHou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,54,742,10
1257,Jayden Higgins,EastKy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,29,394,3
1258,Jamal Glaspie,NoAri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,26,332,2
1259,Jamison Warren,NCA&T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,24,280,1
1260,Noah Smith,SamHou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,24,222,4
1261,Scott Bracey,JMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,20,299,1
1262,Vincent Perry,TennSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,18,152,1
1263,Reggie Brown,JMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,14,219,3
1264,Cee Jay Powell,McNe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,14,176,1
1265,Devin Ravenel,JMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,10,198,3
1266,JT Mayo,W&M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,8,116,0
1267,Zack Dobson,TennSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,8,66,0
1268,Elijah Bowick,NCA&T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,8,153,1
1269,Jamall Mensah,URI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,6,49,0
1270,Tyrin Summers,Chat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,5,47,0
1271,Terique Owens,MoStU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,5,66,0
1272,Michael Smith,Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,4,55,0
1273,Chrysten Cochran,UND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,27,0
1274,Taylor Shields,Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,25,1
1275,Derrick Rose,SamHou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,57,0
1276,Tre Shackelford,APSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,8,0
1277,Jeremiah Pruitte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,-5,0
1278,Holt Egan,JMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,8,0
1279,Austin Ogunmakin,SFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,14,1
1280,Cameron Bent,Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,37,1
1281,Hunter Wood,MoStU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,7,0
1282,Evan King,CalPly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,8,0
1283,Antonio Jones,Gram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,6,0
1284,Ryan Iacone,Duq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,68,1
1285,AJ Coons,SDakSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,18,0
