,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
738,Austin Liles,SJSU,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.4,7.3,1.6,7,5,51,0
739,Rhett Blackman,Toledo,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.3,10.1,1.9,7,5,71,0
740,CJ Sanders,SMU,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1.8,5.6,1.6,7,5,39,0
741,Kevin Austin,ND,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.8,12.9,1.7,7,5,90,0
742,Tre Tipton,Pitt,0,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1.4,6.0,2.4,7,5,42,0
743,Hassan Littles,BallSt,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.9,5.0,1.6,7,5,35,0
744,Caleb Reams,Ill,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,1.2,8.3,2.3,7,5,58,0
745,Chris Coleman,Fres,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8,5.7,1.7,7,4,40,0
746,Tevis Abraham,NMSt,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.9,1.4,7,4,13,0
747,Alan Busey,UTEP,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2.3,7.1,2.3,7,4,50,0
748,George Campbell,FlaSt,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3.5,6.0,1.6,7,4,42,0
749,LaDante Harris,FlaAtl,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,1.8,4.4,2.0,7,4,31,0
750,Max Cooper,Iowa,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.1,1.8,7,3,15,0
751,Kevin Shaa,Lib,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7.4,1.6,7,3,52,0
752,Jaylon Robinson,Okla,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.0,1.9,7,3,28,0
753,De'Vion Warren,Ark,0,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.9,2.0,2.1,7,3,14,1
754,Tyjon Lindsey,Neb,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3.1,1.8,7,3,22,0
755,Evan Fairs,Kansas,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.0,2.0,7,2,28,0
756,Mohamed Jabbie,Rut,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.0,2.4,7,1,14,0
757,Antwaun Ayers,SJSU,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,3.0,4.7,1.4,6,6,28,0
758,Jocquez Bruce,MiddTn,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,2.0,14.2,1.3,6,6,85,0
759,Trevion Armstrong,Nevada,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,7.0,1.3,6,5,42,0
760,Trevor Hohlt,BallSt,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1.5,11.0,1.4,6,5,66,0
761,Jalen Tolbert,USA,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1.2,10.0,2.0,6,5,60,0
762,Trent Cloud,Cin,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2.0,8.2,1.7,6,5,49,0
763,Ahkil Crumpton,UGa,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.2,3.5,1.8,6,5,21,0
764,Trey Ellis,Vandy,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7,7.5,1.5,6,5,45,0
765,Jalen Williams,UL-Laf,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2.0,9.3,1.9,6,5,56,0
766,Traveon Samuel,Troy,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.8,1.7,6,5,41,0
767,Perry Carter,UL-Mon,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2.0,11.2,1.6,6,5,67,0
768,Quan Hampton,Kansas,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9.8,1.7,6,5,59,0
769,Tyron Arnett,WestMi,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,4.3,1.6,6,4,26,0
770,Isiah Macklin,SDSU,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,3.0,10.7,2.3,6,4,64,0
771,Devon Williams,USC,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1.5,14.5,1.6,6,4,87,1
772,Ben Putman,Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.0,19.0,1.3,6,4,114,0
773,Cameron Sullivan-Brown,PSU,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,2.0,8.2,1.7,6,4,49,0
774,Mikey Dudek,Ill,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,10.8,2.0,6,4,65,0
775,Sam Letton,Troy,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.2,1.7,6,4,43,0
776,Devin Heckstall,UtahSt,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.5,2.5,1.4,6,4,15,0
777,Heron Maurisseau,UConn,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,14.7,1.9,6,4,88,1
778,Antoine Green,UNC,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.0,7.5,1.5,6,4,45,0
779,Noah Massey,BGSU,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.0,4.5,1.6,6,3,27,1
780,Jameson Field,Utah,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0.7,3.8,1.6,6,3,23,0
781,Darius Wise,ColoSt,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,1.2,6,3,3,0
782,Dalton Rigdon,TxTch,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.8,1.2,6,3,29,0
783,Justin Shorter,PSU,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2.0,3.3,1.7,6,3,20,0
784,Bret Clark,Troy,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3.0,2.0,1.7,6,3,12,0
785,Roscoe Johnson,UNC,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,4.7,1.5,6,3,28,0
786,Malachi Carter,GaTech,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.3,5.5,6,3,56,1
787,OrTre Smith,SCar,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.2,1.4,6,3,25,0
788,Wayne Toussant,LaTech,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,3.0,8.8,1.3,6,2,53,0
789,Vernon Harrell,HouBap,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,13.6,6,2,24,0
790,Ty Scott,CentMi,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6.0,0.8,1.9,6,1,5,0
791,Jorien Vallien,Tulane,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3.0,0.7,2.2,6,1,4,0
792,Cyron Sutton,McNe,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,121.8,18.5,5,41,609,3
793,Deion McShane,NoIa,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,96.4,13.2,5,36,482,2
794,David Eldridge,JMU,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,62.8,17.2,5,22,314,0
795,Travon Williams,Temple,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1.3,15.4,1.2,5,5,77,0
796,Amir Abdur-Rahman,Vandy,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1.7,21.6,1.3,5,4,108,1
797,Ontaria Wilson,FlaSt,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1.7,7.0,1.2,5,4,35,0
798,Camden Harrison,Army,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,25.8,6.3,5,4,129,1
799,Isiah Upton,MiddTn,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1.7,13.4,1.1,5,4,67,1
800,Cornell Hendrick,ODU,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.4,1.1,5,4,22,0
801,TreVontae Hights,TCU,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24.2,1.3,5,4,121,2
802,Ryan Mitchell,Navy,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1.7,17.2,4.8,5,4,86,0
803,Dontavius Butler-Jenkins,Pitt,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.4,1.7,5,4,12,0
804,Derek Kief,Ala,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1.0,7.8,1.2,5,4,39,1
805,Te'Vailance Hunt,TCU,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1.3,9.0,1.3,5,4,45,0
806,Tyson Morris,Ark,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1.0,6.0,1.5,5,4,30,1
807,Javan Hawes,Cin,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3,9.0,1.5,5,4,45,0
808,Cornell Hendrick Jr.,ODU,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.4,1.1,5,4,22,0
809,Calif Gossett,UL-Laf,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2.5,8.6,1.6,5,3,43,0
810,Peyton Sawyer,Hou,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,1.1,5,3,25,0
811,Nate Cottrell,GaTech,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.4,2.4,4.5,5,3,12,0
812,Jerron Rollins,Cin,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1.7,4.4,1.5,5,3,22,0
813,Daishawn Brimage,Akron,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1.7,6.6,1.4,5,3,33,0
814,Aaron Short,OreSt,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8.4,1.2,5,3,42,0
815,Scott Bracey,Duke,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.4,1.1,5,3,27,0
816,Sam Pinckney,GaSt,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,16.4,1.5,5,3,82,0
817,Rodney Scott,Buff,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1.3,4.6,1.3,5,3,23,0
818,Malick Mbodj,Cin,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1.7,14.8,1.5,5,3,74,0
819,Tre'von Bradley,Hou,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7,11.8,1.1,5,3,59,0
820,Mark Michaud,GaSo,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1.7,6.2,5.0,5,2,31,1
821,Jesiah Irish,OreSt,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1.7,4.6,1.2,5,2,23,0
822,Nate Mullen,WCU,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.4,150.0,13.3,4,55,600,2
823,Frank Iheanacho,SFA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.8,11.4,4,5,43,1
824,Akile Davis,BYU,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,11.8,1.1,4,4,47,0
825,Dominic Christian,Nevada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.0,9.0,0.9,4,4,36,0
826,Dontea Jones,MissSt,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,16.5,1.4,4,4,66,1
827,Larry Collins,CoastC,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.0,15.8,1.6,4,3,63,0
828,Hunter Hayek,Rut,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.3,1.4,4,3,17,0
829,Tabari Hines,Oregon,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8.0,1.0,4,3,32,1
830,Ronald Patterson,FlaAtl,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,9.3,1.1,4,3,37,0
831,Trey Blount,UGa,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3,9.8,1.2,4,3,39,0
832,Quinetin Jackson,NorTx,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.3,9.3,0.8,4,3,37,0
833,Terrence Horne,USF,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.8,1.0,4,3,15,1
834,Brenden Fulton,ColoSt,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,11.8,0.8,4,3,47,0
835,Jake Norris,LaTech,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,5.5,0.9,4,3,22,0
836,Chabastin Taylor,KanSt,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,5.5,1.5,4,3,22,1
837,Daniel Crowell,Troy,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.3,3.5,1.1,4,3,14,0
838,Brian Newman,Tulane,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1.0,12.0,1.4,4,2,48,0
839,Leon Payne,NIU,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.8,1.1,4,2,3,0
840,OJ Davis,Navy,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1.3,8.0,3.8,4,2,32,0
841,Devonta Jason,MissSt,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1.3,10.5,1.4,4,2,42,0
842,Dakota Torres,Hawaii,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.0,3.3,0.7,4,2,13,1
843,Calvin Austin,Mem,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,6.0,1.0,4,2,24,0
844,Hasaan Patterson,ODU,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,11.5,0.9,4,2,46,0
845,Sam James,WVU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2.0,0.5,0.9,4,2,2,0
846,T'Qele Holmes,CoastC,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1.3,4.3,1.6,4,1,17,0
847,Remi Simmons,SFA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,189.3,8.6,3,59,568,1
848,Jackson Beerman,EastKy,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,108.0,10.3,3,21,324,1
849,Cadarius Gaskin,FIU,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,27.3,0.8,3,3,82,1
850,Terrance Dixon,GaSt,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,12.0,0.9,3,3,36,0
851,Sam Craft,Mem,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,13.0,0.8,3,3,39,0
852,John Okwoli,Wyo,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.3,1.2,3,3,31,0
853,Kris Reed,SouMis,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,3.3,0.8,3,3,10,0
854,Isaiah Richardson,SDSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.0,19.3,1.2,3,3,58,0
855,Alex Weber,Miss,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.7,0.7,3,3,35,0
856,Trishton Jackson,Syr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,9.0,0.7,3,3,27,1
857,Darius Rodrigue,UL-Mon,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.7,0.8,3,3,20,0
858,Noah Jordan-Williams,BC,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24.7,0.9,3,3,74,1
859,Jack Combs,CentMi,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0,9.0,0.9,3,3,27,1
860,Trevor Terry,SouMis,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1.5,13.0,0.8,3,3,39,0
861,Clevan Thomas,Kty,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,21.0,1.1,3,3,63,0
862,Damon Terry,CentMi,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,9.3,0.9,3,3,28,0
863,Eli Stove,Auburn,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,5.7,0.9,3,3,17,0
864,Jerome Buckner,Ohio,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,34.7,1.0,3,3,104,1
865,Kjetil Cline,Army,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,23.0,3.8,3,3,69,0
866,Smoke Harris,LaTech,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,21.3,0.7,3,2,64,2
867,Nate Craig-Myers,Auburn,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,13.0,0.9,3,2,39,0
868,Octavius Evans,Boise,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.0,0.7,3,2,12,0
869,Braydon Johnson,OkSt,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,2.3,0.6,3,2,7,0
870,Tyler Harrell,Lou,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,12.0,0.8,3,2,36,0
871,A'Darius Purifoy,App,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,8.3,1.0,3,2,25,0
872,Terrell Chatman,AriSt,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,6.7,0.8,3,2,20,1
873,Tino Allen,OreSt,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.3,0.7,3,2,22,0
874,Tristin Kamaka,Hawaii,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.7,0.6,3,2,8,0
875,Keyston Fuller,Duke,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,5.0,0.7,3,2,15,0
876,Tyler Ringwood,CHAR,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,5.7,1.0,3,2,17,0
877,Jake McCurry,Mich,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,11.0,0.9,3,2,33,1
878,Erik Ezukanma,TxTch,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,16.0,0.6,3,2,48,1
879,DL Knock,Ohio,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,4.3,1.0,3,2,13,0
880,Ruben Garnett,MiddTn,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,11.7,0.6,3,2,35,0
881,Marquez Ezzard,Mia-Fl,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,8.0,1.0,3,2,24,0
882,Jaylen Harris,OhioSt,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7.3,0.6,3,2,22,0
883,Dylan Thomas,TCU,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,16.3,0.8,3,2,49,0
884,Andre Bodden,OreSt,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.6,12.3,0.7,3,2,37,0
885,Jelani Roberts,NW,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.8,12.7,0.6,3,2,38,0
886,Henry Thomas,Hou,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,16.7,0.6,3,2,50,1
887,Cade Sutherland,USA,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4,7.3,1.0,3,2,22,0
888,Dante Cousart,FlaAtl,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,3.7,0.8,3,2,11,0
889,Jaron Woodyard,Neb,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.3,0.8,3,1,10,0
890,Mark Pope,Mia-Fl,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.5,3.7,1.0,3,1,11,0
891,Miles Jones,Neb,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.8,3,1,21,0
892,Daniel Arias,Colo,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.0,12.3,0.8,3,1,37,1
893,Robert Lewis,WashSt,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,0.5,3,1,6,1
894,Blake Aragon,TxSt,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0,5.0,1.0,3,1,15,0
895,Aron Cruickshank,Wisc,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2,3.7,1.1,3,1,11,0
896,Danzel McKinley-Lewis,Toledo,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.3,0.8,3,1,4,0
897,Thomas Reid,Ari,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.8,2.0,0.9,3,1,6,0
898,Damoriea Vick,MoStU,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,200.5,7.1,2,30,401,0
899,John Stephens,TCU,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,29.0,0.5,2,2,58,0
900,Jordan Brooks-Wess,SMU,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.5,0.5,2,2,17,0
901,Justin Walker,UAB,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,20.5,0.6,2,2,41,0
902,Dahu Green,ArkSt,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,11.5,0.4,2,2,23,0
903,Jordan Holmes,Ill,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,11.5,0.7,2,2,23,0
904,Tristan Payton,UCF,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.5,0.6,2,2,13,0
905,Jarrett Burgess,Purdue,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.5,0.4,2,2,17,0
906,Mykel Jones,Okla,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,18.5,0.5,2,2,37,0
907,Cameron Hairston,UConn,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.0,0.6,2,2,14,0
908,Drake Stoops,Okla,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.5,2,2,16,0
909,Randrecous Davis,SCar,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11.5,0.5,2,2,23,1
910,Malik Murray,GaSo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,26.5,2.0,2,2,53,0
911,Simino Walden,Marsh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,3.5,0.5,2,2,7,0
912,Griffin King,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7,7.5,0.6,2,2,15,0
913,Shedrick Jackson,Auburn,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,7.5,0.6,2,2,15,0
914,Josh Stewart,Tulsa,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,23.0,0.7,2,2,46,0
915,Noah Ellison,ODU,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.4,2,2,12,0
916,Cameron Dollar,CHAR,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,4.5,0.7,2,2,9,1
917,Edwin Carter,Ill,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,17.0,0.7,2,2,34,2
918,Trevon Lee,Duke,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.0,6.5,0.4,2,2,13,0
919,Jared Miles,SMU,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.5,2,2,4,0
920,Daniel George,PSU,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,56.0,0.6,2,2,112,1
921,Allen Dailey,Kty,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.0,0.7,2,2,38,1
922,Racey McMath,LSU,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,21.0,0.6,2,2,42,0
