,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
738,Malik Stanley,LaTech,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,12.8,2.0,9,7,115,1
739,Hassan Littles,BallSt,0,0,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1,7.3,2.4,9,7,66,0
740,Dontea Jones,MissSt,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1.8,4.9,2.8,9,6,44,0
741,Warren Thompson,FlaSt,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,10.1,2.1,9,6,91,0
742,Kassidy Woods,WashSt,0,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.4,1.3,9,6,58,0
743,Isiah Upton,MiddTn,0,0,0,0,0,1,0,2,0,0,1,0,3,1,1,0,0,0,0,0,1.5,12.3,2.5,9,6,111,1
744,James Phillips,Hawaii,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.0,5.8,1.4,9,5,52,0
745,Anu Somoye,NM,0,3,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1.5,8.4,2.8,9,5,76,1
746,Mike Williams,Neb,0,0,0,2,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1.3,12.1,2.8,9,5,109,0
747,Tevis Abraham,NMSt,0,1,1,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1.3,3.9,2.0,9,5,35,0
748,Audie Omotosho,ECU,0,1,1,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,1.5,12.7,2.1,9,5,114,1
749,Timmie Gibson,Troy,0,0,0,0,0,2,2,0,0,1,1,1,0,1,1,0,0,0,0,0,1.3,2.7,1.9,9,5,24,0
750,Tyler Byrd,Tenn,0,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,0,0,1,1.1,7.3,2.6,9,5,66,1
751,Stanley Clerveaux,USF,0,2,0,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1.5,1.4,2.8,9,3,13,0
752,Darrius Scott,FIU,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,2,0,0,1.8,0.0,2.3,9,3,0,0
753,Koilan Jackson,Ark,0,0,2,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.8,4.2,2.2,9,3,38,1
754,Marlyn Johnson,Buff,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.4,3.3,9,3,67,0
755,Josh Blancato,GaTech,0,2,2,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5,5.9,3.5,9,2,53,0
756,Shameen Jones,Rut,0,0,0,0,0,0,1,0,3,0,0,0,3,0,2,0,0,0,0,0,1.8,1.7,3.3,9,2,15,0
757,Daquon Green,Murray,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,52.1,11.3,8,28,417,1
758,Cameron Sullivan-Brown,PSU,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,7.0,2.2,8,8,56,0
759,Trejan Bridges,Okla,0,0,4,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,10.3,2.1,8,7,82,2
760,Tykee Ogle-Kellogg,Tx-SA,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,7.1,2.3,8,6,57,1
761,Artie Henry,Marsh,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,8.3,2.3,8,6,66,1
762,James Brunson,FlaAtl,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,1.6,14.9,1.7,8,6,119,0
763,Travon Williams,Temple,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,1.3,15.6,1.7,8,6,125,1
764,Traveon Samuel,Mem,0,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0.7,3.3,1.9,8,6,26,0
765,Reynaldo Flores,UTEP,0,0,0,0,0,0,2,0,0,1,1,0,4,0,0,0,0,0,0,0,1.0,7.9,2.5,8,5,63,0
766,Khaleb Coleman,Lib,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3,5.9,1.8,8,5,47,0
767,Q' Drennan,NM,0,4,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1.6,6.0,2.5,8,5,48,0
768,Jaray Jenkins,LSU,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8.4,1.4,8,5,67,0
769,Q' Drennan,NM,0,4,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1.6,6.0,2.5,8,5,48,0
770,Jacoby Hopkins,TxSt,0,1,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,1.6,8.6,1.9,8,5,69,1
771,Thomas Reid,Ari,0,0,1,0,0,2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1.3,13.9,2.0,8,5,111,1
772,Michael Roberts,Army,0,0,0,0,0,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0,2.0,5.4,6.6,8,5,43,0
773,Thomas Vieira,NM,0,0,0,0,0,0,0,0,1,1,1,0,2,1,2,0,0,0,0,0,1.3,3.8,2.5,8,4,30,0
774,John Metchie,Ala,0,1,1,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3,2.9,2.0,8,4,23,0
775,Ryan Newsome,AriSt,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6,5.3,2.1,8,4,42,0
776,DeVontres Dukes,USF,0,1,1,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0.9,7.4,2.5,8,4,59,1
777,Tre'Veon Hamilton,USA,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1.0,5.4,2.9,8,3,43,0
778,Ethon Williams,BC,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,0,0,1,0,0,1.6,7.0,2.7,8,3,56,0
779,Jordan Chin,Wash,0,0,0,0,0,0,0,1,1,0,3,1,0,0,1,0,0,1,0,0,1.3,12.3,2.0,8,3,98,2
780,Dontayvion Wicks,UVa,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,2,0,0,0,0,1.6,7.6,1.6,8,3,61,1
781,Rayshad Lewis,MD,0,0,0,0,0,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0.9,1.6,2.4,8,3,13,0
782,Mac Hippenhammer,PSU,0,1,0,2,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1.3,1.9,2.2,8,1,15,0
783,Al'Dontre Davis,TCU,0,0,0,1,3,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1.6,2.8,2.0,8,1,22,1
784,Charlie Fessler,Rich,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,124.1,28.0,7,68,869,3
785,Davis Koetter,PorSt,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,89.4,14.9,7,38,626,8
786,Ryan O'Keefe,UCF,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,10.6,1.5,7,7,74,0
787,Jaelen Gill,OhioSt,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.8,7.3,1.8,7,6,51,1
788,Chandler Whitfield,UL-Mon,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,4.0,1.7,7,6,28,0
789,Dahu Green,ArkSt,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,2.3,12.3,1.6,7,5,86,0
790,Jadon Jackson,Miss,0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1.4,12.4,2.2,7,5,87,1
791,Oliver Martin,Iowa,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,4.0,1.7,7,5,28,1
792,Jack Dunn,Wisc,0,1,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.8,5.9,2.0,7,5,41,1
793,Justin Lockhart,Nevada,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0,0,1.8,4.7,1.4,7,5,33,0
794,Cedric Tillman,Tenn,0,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4,8.6,2.0,7,4,60,1
795,Jaylon Jackson,Colo,0,0,1,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1.2,11.0,1.8,7,4,77,0
796,Emery Simmons,UNC,0,0,0,1,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,1.2,10.3,1.7,7,4,72,1
797,Jesiah Irish,OreSt,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.2,12.1,1.7,7,4,85,1
798,De'Vion Warren,Ark,0,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8,2.7,1.7,7,4,19,0
799,Kjetil Cline,Army,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1.0,3.3,5.7,7,4,23,0
800,Jahquan Bloomfield,UL-Mon,0,0,0,0,0,0,0,2,0,0,1,0,1,2,1,0,0,0,0,0,0.8,7.1,1.7,7,3,50,0
801,Jake Rogers,BGSU,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.8,1.6,2.3,7,3,11,0
802,Brycen Tremayne,Stan,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.9,3.1,1.6,7,3,22,3
803,Jasiah Provillon,NCSU,0,1,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,1.4,8.3,1.5,7,2,58,0
804,Maurice Bell,Colo,0,0,0,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0.9,1.8,7,2,6,0
805,Brandon Polk,JMU,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,195.5,30.0,6,73,1173,11
806,Cyron Sutton,McNe,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,158.3,24.0,6,67,950,9
807,Isaiah Weston,NoIa,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,175.5,15.8,6,43,1053,10
808,Jacob Bell,Murray,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,50.8,8.5,6,20,305,1
809,Christian Richmond,CenArk,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20.3,7.4,6,12,122,0
810,Jeremy Smith,HouBap,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,17.3,16.2,6,8,104,1
811,Velus Jones,USC,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0.5,5.8,1.2,6,6,35,0
812,Eddie Lewis,Rut,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,2.0,6.0,2.2,6,6,36,1
813,Terrell Warner,NMSt,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1.2,4.3,1.3,6,6,26,0
814,Pop Williams,Mem,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.2,1.4,6,5,49,0
815,Desmond Dan,NMSt,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.2,1.3,6,5,49,0
816,Ruben Garnett,MiddTn,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.7,1.7,6,4,28,0
817,Tyron Arnett,WestMi,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.5,1.5,6,4,51,0
818,John Humphrey,Nevada,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.7,1.2,6,4,28,0
819,Carlos Sandy,Ill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.0,3.7,1.6,6,4,22,0
820,A.T. Perry,Wake,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1.5,10.3,1.3,6,4,62,1
821,Judah Bell,SMU,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.5,1.2,6,4,27,0
822,DL Knock,Ohio,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0.5,14.2,1.8,6,4,85,1
823,Kazmeir Allen,UCLA,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1.5,4.8,1.5,6,4,29,0
824,CJ Moore,OkSt,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,13.5,1.7,6,4,81,2
825,Ben Skinner,Cal,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3.0,3.7,1.7,6,3,22,0
826,Al'Vonte Woodard,Tex,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1.5,4.7,1.3,6,3,28,0
827,Tyrese Johnson,MiddTn,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.7,6.2,1.7,6,3,37,0
828,Drayton Law,CentMi,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1.2,4.2,1.3,6,3,25,0
829,Eddie Daugherty,EastMi,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1.5,5.3,1.3,6,3,32,0
830,Daniel Arias,Colo,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1.2,10.3,1.5,6,3,62,1
831,CJ Lewis,BC,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.2,2.1,6,2,13,0
832,Tyrell Shavers,Ala,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.0,3.3,1.5,6,1,20,0
833,Calvin Clater,SFA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,69.2,17.2,5,25,346,0
834,Remi Simmons,SFA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,46.8,17.2,5,23,234,1
835,Michael Fox,CenArk,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,13.8,6.2,5,7,69,0
836,Kirk Johnson,Tx-SA,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.8,1.4,5,4,34,0
837,Jordan Young,FlaSt,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1.3,12.2,1.2,5,4,61,0
838,Dante Cephas,KentSt,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2.5,3.8,1.4,5,4,19,0
839,Kumoku Noa,Hawaii,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5.0,24.0,0.8,5,4,120,1
840,Cornelius Johnson,Mich,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.3,12.2,1.2,5,4,61,1
841,Marquis Spiker,Wash,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1.7,13.4,1.2,5,3,67,0
842,Stone Scarcelle,Marsh,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.2,1.5,5,3,16,0
843,K.J. Minter,Ohio,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1.3,7.2,1.5,5,3,36,0
844,Jalen Preston,TexA&M,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,7.2,1.1,5,3,36,0
845,Devante Peete,Lou,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,12.2,1.7,5,3,61,1
846,Trey Adkins,SCar,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2.5,11.6,1.1,5,3,58,0
847,Jorien Vallien,Tulane,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.8,1.5,5,3,19,0
848,John Vardzel,Pitt,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1.3,1.2,1.0,5,3,6,0
849,Kevin Davis,UAB,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1.3,6.4,1.5,5,3,32,0
850,Brannon Spector,Clem,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.7,3.2,1.0,5,3,16,0
851,Brandon Johnson,Tenn,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6.2,1.4,5,2,31,0
852,Amari Johnson,UCF,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,13.4,1.1,5,2,67,1
853,TJ Sullivan,SDSU,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1.7,7.6,1.3,5,2,38,1
854,Cannon Montgomery,Tulsa,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.2,1.2,5,2,11,0
855,Delon Hurt,UCLA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1.7,1.0,1.2,5,1,5,0
856,Trey Palmer,LSU,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.7,1.2,0.9,5,1,6,0
857,Tre Adams,Ari,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2,5,0,0,0
858,Xavier Gipson,SFA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,233.5,13.8,4,52,934,7
859,Keyion Dixon,EastKy,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,124.3,25.0,4,34,497,1
860,Korey Banks,NCA&T,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,117.5,19.0,4,34,470,4
861,Ife Adeyi,SamHou,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,128.3,6.9,4,31,513,5
862,Nate Mullen,WCU,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,63.5,9.8,4,29,254,1
863,Dakota Caton,InSt,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,55.3,12.1,4,21,221,2
864,Dominique Dafney,InSt,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,49.0,12.1,4,15,196,1
865,Alex Harris,UCF,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,11.0,0.9,4,4,44,1
866,Jairus Grissom,EastMi,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0.4,8.0,0.9,4,4,32,1
867,Raymond James,KentSt,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,17.5,1.1,4,3,70,1
868,Ja'Shaun Poke,KentSt,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,7.5,1.1,4,3,30,0
869,Zach Farrar,Auburn,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,10.3,1.0,4,3,41,2
870,Malik Dear,MissSt,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,9.0,1.3,4,3,36,0
871,Elijah Robinson,BC,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8,8.8,1.4,4,3,35,0
872,Hayden Mitchell,UVa,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6,12.8,0.8,4,3,51,0
873,Blair Conwright,TCU,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.3,1.0,4,3,25,0
874,Thomas Jackson,Lou,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.8,1.4,4,3,19,0
875,Tahj Washington,Mem,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1.3,8.0,0.9,4,3,32,0
876,Stefan Cobbs,Boise,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.0,14.3,0.9,4,3,57,1
877,D'Wayne Eskridge,WestMi,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.3,1.0,4,3,73,0
878,Cameron Jordan,Syr,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,1.0,4,3,20,0
879,Ben Peterson,AF,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,6.3,3.4,4,3,25,0
880,Patrick Ballard,UNLV,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,5.3,1.1,4,3,21,0
881,LC Greenwood,OkSt,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,1.1,4,3,12,0
882,Damond Philyaw-Johnson,Duke,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.4,7.8,1.1,4,2,31,0
883,Dylan Jantz,TxSt,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1.3,5.5,0.9,4,2,22,0
884,LeMaro Smith,Buff,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.8,1.5,4,2,19,0
885,Jackson Winrow,Vandy,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.3,1.1,4,2,13,0
886,Rick Wells,Fla,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.8,0.9,4,2,27,0
887,Christian Dremel,Rut,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2.0,4.8,1.5,4,2,19,0
888,Kam Brown,TexA&M,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2.0,4.8,0.9,4,2,19,0
889,Adam Krumholz,Wisc,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5.0,1.2,4,2,20,0
890,Adarius Dent,FlaSt,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2.0,-0.5,0.9,4,2,-2,0
891,Slade Bolden,Ala,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4,8.5,1.0,4,2,34,0
892,Cadarius Gaskin,FIU,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.3,1.0,4,2,17,0
893,Ricky Walker,Cal,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.3,7.5,1.1,4,2,30,0
894,Terrell Perriman,Utah,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.3,2.3,1.3,4,2,9,0
895,Jaylen Johnson,UGa,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,1.0,4,2,20,0
896,Jontre Kirklin,LSU,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,18.8,0.7,4,2,75,0
897,Jamari Thrash,GaSt,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.3,1.1,4,2,17,0
898,Brody Brumm,Lib,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.7,5.5,0.9,4,1,22,0
899,Samuel Denmark,CoastC,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.3,11.0,1.2,4,1,44,1
900,Trevor Hohlt,BallSt,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.3,1.1,4,1,5,0
901,Cameron Gardner,MissSt,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3,1.8,1.3,4,1,7,0
902,De'Corian Clark,Tx-SA,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.0,1.3,1.1,4,1,5,0
903,Damoriea Vick,MoStU,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,140.7,10.7,3,39,422,1
904,Azende Rey,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,101.3,8.3,3,30,304,5
905,Devin Ravenel,JMU,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,46.3,15.0,3,11,139,1
906,John Erby,URI,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,22.0,3.5,3,5,66,0
907,Weston Carr,PSU,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0.8,3,3,27,0
908,Jaron Woodyard,Neb,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1.5,3.0,0.9,3,3,9,0
909,Nate Cottrell,GaTech,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.3,20.0,1.2,3,3,60,1
910,Tevita Ika,BYU,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1.5,9.3,0.7,3,3,28,0
911,Devon Pauley,UL-Laf,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8,12.3,0.8,3,3,37,0
912,Josh Anderson,CoastC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1.5,4.3,0.9,3,3,13,0
913,Cam Cooper,WestMi,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,7.3,0.7,3,3,22,0
914,Aron Cruickshank,Wisc,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9.7,0.9,3,3,29,0
915,Munir McClain,USC,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,6.3,0.6,3,3,19,0
916,Isaiah Williams,Ill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.8,3.0,0.8,3,3,9,0
917,Drew Swinney,Clem,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,3.7,0.6,3,2,11,0
918,Jordan Pouncey,Tex,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.3,0.6,3,2,19,0
919,Donte Banton,Utah,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7.3,0.9,3,2,22,0
920,Jordan Holmes,Ill,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,5.3,0.8,3,2,16,0
921,Jha'Quan Jackson,Tulane,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1.5,10.3,0.9,3,2,31,1
922,Bubba Ogbebor,ArkSt,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.7,0.7,3,2,11,0
